date,open,high,low,close,volume
1980-03-17,3.291227102279663,3.344743013381958,3.291227102279663,3.291227102279663,41109
1980-03-18,3.3046059608459477,3.3581221103668213,3.3046059608459477,3.3046059608459477,9343
1980-03-19,3.3046059608459477,3.3046059608459477,3.3046059608459477,3.3046059608459477,0
1980-03-20,3.3046059608459477,3.3581221103668213,3.3046059608459477,3.3046059608459477,10277
1980-03-21,3.3848800659179688,3.438395977020264,3.3848800659179688,3.3848800659179688,8409
1980-03-24,3.398258924484253,3.451775074005127,3.398258924484253,3.398258924484253,2803
1980-03-25,3.398258924484253,3.4250171184539795,3.371500968933105,3.371500968933105,27095
1980-03-26,3.371500968933105,3.4250171184539795,3.371500968933105,3.371500968933105,1869
1980-03-27,3.371500968933105,3.3848800659179688,3.3313639163970947,3.3313639163970947,14015
1980-03-28,3.3313639163970947,3.371500968933105,3.3179850578308105,3.3179850578308105,36438
1980-03-31,3.3179850578308105,3.371500968933105,3.3179850578308105,3.3179850578308105,1869
1980-04-01,3.3179850578308105,3.3179850578308105,3.2644689083099365,3.2644689083099365,2803
1980-04-02,3.2644689083099365,3.291227102279663,3.237710952758789,3.237710952758789,6540
1980-04-03,3.237710952758789,3.237710952758789,3.237710952758789,3.237710952758789,0
1980-04-07,3.237710952758789,3.291227102279663,3.237710952758789,3.237710952758789,934
1980-04-08,3.237710952758789,3.291227102279663,3.237710952758789,3.237710952758789,44846
1980-04-09,3.344743013381958,3.398258924484253,3.344743013381958,3.344743013381958,42044
1980-04-10,3.3848800659179688,3.438395977020264,3.3848800659179688,3.3848800659179688,35503
1980-04-11,3.3848800659179688,3.4250171184539795,3.371500968933105,3.371500968933105,59795
1980-04-14,3.371500968933105,3.371500968933105,3.371500968933105,3.371500968933105,0
1980-04-15,3.4785330295562744,3.5320489406585693,3.4785330295562744,3.4785330295562744,1869
1980-04-16,3.4785330295562744,3.5320489406585693,3.4785330295562744,3.4785330295562744,61664
1980-04-17,3.4785330295562744,3.4785330295562744,3.4785330295562744,3.4785330295562744,0
1980-04-18,3.4785330295562744,3.4785330295562744,3.4250171184539795,3.4250171184539795,1869
1980-04-21,3.4250171184539795,3.4785330295562744,3.4250171184539795,3.4250171184539795,5606
1980-04-22,3.4250171184539795,3.4250171184539795,3.4250171184539795,3.4250171184539795,0
1980-04-23,3.4919118881225586,3.5454280376434326,3.4919118881225586,3.4919118881225586,24292
1980-04-24,3.518670082092285,3.57218599319458,3.518670082092285,3.518670082092285,934
1980-04-25,3.5454280376434326,3.5989439487457275,3.5454280376434326,3.5454280376434326,9343
1980-04-28,3.585565090179444,3.6390810012817374,3.585565090179444,3.585565090179444,2803
1980-04-29,3.6390810012817374,3.692596912384033,3.6390810012817374,3.6390810012817374,74744
1980-04-30,3.6524600982666016,3.70597505569458,3.6524600982666016,3.6524600982666016,3737
1980-05-01,3.6658389568328857,3.719353914260864,3.6658389568328857,3.6658389568328857,934
1980-05-02,3.6658389568328857,3.6658389568328857,3.6658389568328857,3.6658389568328857,0
1980-05-05,3.692596912384033,3.746112108230591,3.692596912384033,3.692596912384033,14015
1980-05-06,3.7728700637817374,3.826385974884033,3.7728700637817374,3.7728700637817374,5606
1980-05-07,3.7728700637817374,3.7728700637817374,3.7728700637817374,3.7728700637817374,0
1980-05-08,3.7862489223480233,3.839765071868897,3.7862489223480233,3.7862489223480233,7474
1980-05-09,3.7996280193328857,3.8531439304351807,3.7996280193328857,3.7996280193328857,15883
1980-05-12,3.879901885986328,3.933418035507202,3.879901885986328,3.879901885986328,41109
1980-05-13,3.879901885986328,3.933418035507202,3.879901885986328,3.879901885986328,1869
1980-05-14,3.879901885986328,3.933418035507202,3.879901885986328,3.879901885986328,7474
1980-05-15,3.879901885986328,3.879901885986328,3.879901885986328,3.879901885986328,0
1980-05-16,3.839765071868897,3.839765071868897,3.7862489223480233,3.7862489223480233,55124
1980-05-19,3.826385974884033,3.879901885986328,3.826385974884033,3.826385974884033,29898
1980-05-20,3.906660079956055,3.9601759910583496,3.906660079956055,3.906660079956055,934
1980-05-21,3.933418035507202,3.986933946609497,3.933418035507202,3.933418035507202,5606
1980-05-22,3.933418035507202,3.986933946609497,3.933418035507202,3.933418035507202,3737
1980-05-23,3.973555088043213,4.027070999145508,3.973555088043213,3.973555088043213,13080
1980-05-27,4.0136919021606445,4.06720781326294,4.0136919021606445,4.0136919021606445,5606
1980-05-28,4.0136919021606445,4.0136919021606445,3.9601759910583496,3.9601759910583496,4672
1980-05-29,3.9601759910583496,3.9601759910583496,3.9601759910583496,3.9601759910583496,0
1980-05-30,3.9601759910583496,4.000312805175781,3.9467968940734863,3.9467968940734863,6540
1980-06-02,3.9601759910583496,4.0136919021606445,3.9601759910583496,3.9601759910583496,934
1980-06-03,3.9601759910583496,4.0136919021606445,3.9601759910583496,3.9601759910583496,18686
1980-06-04,3.973555088043213,4.027070999145508,3.973555088043213,3.973555088043213,8409
