date,open,high,low,close,volume
2025-07-02,13.15999984741211,13.15999984741211,13.15999984741211,13.15999984741211,1057
2025-07-08,11.3100004196167,11.3100004196167,11.3100004196167,11.3100004196167,210
2025-07-10,13.0,13.0,13.0,13.0,100
2025-07-11,12.079999923706056,12.079999923706056,12.079999923706056,12.079999923706056,100
2025-07-14,14.40999984741211,14.40999984741211,12.079999923706056,12.100000381469728,3930
2025-07-15,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,812
2025-07-16,13.0,13.0,12.25,12.25,1750
2025-07-17,12.5,14.420000076293944,12.5,14.420000076293944,527
2025-07-21,14.15999984741211,14.15999984741211,13.350000381469728,13.350000381469728,1035
2025-07-22,13.729999542236328,14.0,13.729999542236328,14.0,1970
2025-07-23,14.5,14.5,14.5,14.5,1000
2025-07-24,16.139999389648438,19.5,13.699999809265137,14.0,6337
2025-07-25,15.970000267028809,15.970000267028809,13.600000381469728,13.75,79478
2025-07-28,16.81999969482422,16.81999969482422,14.25,14.31999969482422,362871
2025-07-29,14.739999771118164,16.5,14.640000343322754,14.640000343322754,92631
2025-07-30,14.100000381469728,15.779999732971191,13.470000267028809,13.470000267028809,31992
2025-07-31,11.88010025024414,14.38249969482422,11.880000114440918,12.850000381469728,6427
2025-08-01,12.800000190734863,12.9399995803833,12.732000350952148,12.774999618530272,1144269
2025-08-04,12.0,13.380000114440918,12.0,13.300000190734863,2989142
2025-08-05,13.529999732971191,13.529999732971191,13.050000190734863,13.210000038146973,14655
2025-08-06,13.18000030517578,13.18000030517578,13.029999732971191,13.050000190734863,6028
2025-08-07,12.859999656677246,12.859999656677246,12.699999809265137,12.699999809265137,25786
2025-08-08,12.95989990234375,12.95989990234375,12.899999618530272,12.9399995803833,17047
2025-08-11,13.31999969482422,13.619999885559082,13.149999618530272,13.15999984741211,18368
2025-08-12,13.206000328063965,13.369999885559082,13.196000099182127,13.369999885559082,28588
2025-08-13,14.0,14.710000038146973,13.489999771118164,13.520000457763672,29117
2025-08-14,15.40999984741211,15.40999984741211,13.220000267028809,13.25,15827
2025-08-15,13.31999969482422,13.31999969482422,13.199999809265137,13.199999809265137,10272
2025-08-18,13.170000076293944,13.25,13.170000076293944,13.199999809265137,6925
2025-08-19,13.140000343322754,13.140000343322754,12.829999923706056,12.892000198364258,22912
2025-08-20,12.961999893188477,13.010000228881836,12.850000381469728,12.850000381469728,9872
2025-08-21,12.961999893188477,13.020000457763672,12.93000030517578,12.93000030517578,17106
2025-08-22,13.420000076293944,13.532999992370604,13.37600040435791,13.505000114440918,26638
2025-08-25,13.649999618530272,13.649999618530272,13.149999618530272,13.199999809265137,6286705
2025-08-26,13.300000190734863,13.404999732971191,13.229999542236328,13.279999732971191,4443323
2025-08-27,12.829999923706056,15.260000228881836,12.829999923706056,13.010000228881836,39219
2025-08-28,12.970000267028809,13.140000343322754,12.970000267028809,13.109999656677246,17310
2025-08-29,13.702500343322754,13.702500343322754,13.4399995803833,13.609999656677246,106921
2025-09-02,13.289999961853027,13.56999969482422,13.260000228881836,13.3100004196167,32191
2025-09-03,13.470000267028809,13.600000381469728,13.449999809265137,13.5600004196167,23744
2025-09-04,13.460000038146973,13.600000381469728,13.350000381469728,13.359999656677246,72086
2025-09-05,13.90999984741211,13.90999984741211,13.737500190734863,13.81999969482422,134014
2025-09-08,13.989999771118164,15.920000076293944,13.760000228881836,13.829999923706056,113148
2025-09-09,13.75,14.300000190734863,13.75,13.789999961853027,90511
2025-09-10,13.800000190734863,13.850000381469728,13.550000190734863,13.600000381469728,616061
2025-09-11,13.699999809265137,14.029999732971191,13.637999534606934,13.829999923706056,122088
2025-09-12,13.920000076293944,13.920000076293944,13.710000038146973,13.869999885559082,425721
2025-09-15,14.8100004196167,15.140000343322754,14.8100004196167,15.079999923706056,1646722
2025-09-16,15.350000381469728,15.420000076293944,15.229999542236328,15.390000343322754,212046
2025-09-17,16.049999237060547,16.420000076293945,15.899999618530272,16.200000762939453,387432
2025-09-18,16.219999313354492,16.25749969482422,16.100000381469727,16.190000534057617,30793
2025-09-19,16.860000610351562,17.219999313354492,16.5,16.5,967280
2025-09-22,17.06999969482422,17.06999969482422,16.420000076293945,16.420000076293945,82417
2025-09-23,16.290000915527344,16.290000915527344,16.059999465942383,16.110000610351562,48489
2025-09-24,16.010099411010742,16.3700008392334,16.010099411010742,16.200000762939453,112545
2025-09-25,17.0,17.350000381469727,16.94499969482422,17.040000915527344,125570
2025-09-26,17.059999465942383,17.1299991607666,17.02199935913086,17.1200008392334,63961
2025-09-29,16.889999389648438,18.270000457763672,16.889999389648438,17.649999618530273,4179164
2025-09-30,18.440000534057617,18.440000534057617,18.092500686645508,18.315000534057617,82045
2025-10-01,18.34000015258789,18.690000534057617,18.34000015258789,18.3799991607666,114746
2025-10-02,20.0,20.0,19.40999984741211,19.5,130529
2025-10-03,20.2549991607666,20.2549991607666,19.61000061035156,19.75,146908
2025-10-06,19.209999084472656,19.239999771118164,19.11000061035156,19.18000030517578,75815
2025-10-07,19.18000030517578,19.25,19.0,19.07999992370605,352920
2025-10-08,18.739999771118164,18.739999771118164,18.450000762939453,18.6299991607666,140236
2025-10-09,18.649999618530277,18.649999618530277,18.399999618530277,18.63999938964844,1577282
2025-10-10,17.530000686645508,17.6200008392334,16.520000457763672,16.700000762939453,1060111
2025-10-13,17.149999618530273,17.579999923706055,17.149999618530273,17.450000762939453,161078
2025-10-14,17.1200008392334,17.290000915527344,16.6200008392334,17.010000228881836,219378
2025-10-15,17.329999923706055,17.43000030517578,17.18000030517578,17.299999237060547,79925
2025-10-16,17.350000381469727,17.350000381469727,17.059999465942383,17.149999618530273,88486
2025-10-17,16.959999084472656,17.139999389648438,16.790000915527344,17.079999923706055,86405
2025-10-20,17.040000915527344,17.399999618530273,16.700000762939453,17.049999237060547,150977
2025-10-21,17.360000610351562,17.440000534057617,17.329999923706055,17.350000381469727,160567
2025-10-22,17.860000610351562,17.860000610351562,17.334999084472656,17.440000534057617,146625
2025-10-23,17.209999084472656,17.3700008392334,17.190000534057617,17.25,101779
2025-10-24,17.760000228881836,17.8700008392334,17.75,17.799999237060547,148501
2025-10-27,17.989999771118164,18.26000022888184,17.989999771118164,18.229999542236328,258357
2025-10-28,18.200000762939453,18.229999542236328,18.010000228881836,18.15999984741211,38787
2025-10-29,18.21999931335449,18.36000061035156,18.200000762939453,18.25,74635
2025-10-30,18.270000457763672,18.43000030517578,18.270000457763672,18.350000381469727,21515
2025-10-31,18.309999465942383,18.309999465942383,17.889999389648438,17.959999084472656,43093
